dt,speed
0.020124435424804688,1202.0343886430385
0.020393848419189453,30.809218437004102
0.020331621170043945,15.451756784739478
0.02032470703125,30.9140264482974
0.020312786102294922,30.93216890847739
0.020319223403930664,30.922369336045254
0.02037334442138672,30.840225233633582
0.020290374755859375,15.483167222835924
0.020301103591918945,30.949969191234857
0.020311832427978516,30.933621225255965
0.02031111717224121,30.9347105523407
0.020303964614868164,30.945608044344908
0.0203092098236084,15.468807899841849
0.020318984985351562,30.92273217244505
0.02034926414489746,30.87671997591659
0.0202791690826416,30.983445532577647
0.02029561996459961,15.479165746449127
0.020323753356933594,30.91547706189828
0.02031230926513672,30.93289504981991
0.020345687866210938,30.882147354744266
0.020334482192993164,15.449582751963657
0.020392894744873047,30.8106592310012
0.020334959030151367,30.8984409452868
0.020321369171142578,30.919104191572107
0.02033400535583496,30.899890096549964
0.020321369171142578,15.459552095786053
0.020348072052001953,30.87852889021696
0.020350933074951172,30.874187851923157
0.020275354385375977,30.98927489874833
0.02027106285095215,30.99583555819551
0.020308256149291992,15.469534314000263
0.020345211029052734,30.88287114941825
0.02032780647277832,30.909312894106996
0.020246505737304688,31.033430601324266
0.020334720611572266,15.44940161017972
0.020319700241088867,30.92164368878943
0.02040839195251465,30.787263013171376
0.020380496978759766,30.829401823359966
0.020370960235595703,30.84383472606513
0.020300626754760742,15.47534808428046
0.02035379409790039,30.869848034021985
0.02031230926513672,30.93289504981991
0.02029561996459961,30.958331492898253
0.020343780517578125,30.885042737020164
0.020287275314331055,15.485532704189966
0.020299196243286133,30.95287730546337
0.020289897918701172,30.967062192010257
0.020284414291381836,30.97543373411132
0.020296096801757812,30.957604156851524
0.020298242568969727,15.477165783762976
0.020302295684814453,30.948151897320813
0.02031421661376953,30.9299906889871
0.020316362380981445,30.926723934897925
0.02032470703125,15.4570132241487
0.020331621170043945,30.903513569478957
0.02032756805419922,30.909675424166743
0.020358562469482422,30.862617714772888
0.020307540893554688,30.94015833878624
0.02035355567932129,15.435104819457043
0.02030038833618164,30.95105967003097
0.020296573638916016,30.95687685498011
0.020298004150390625,30.954695154393637
0.02029109001159668,15.482621445148206
0.020313739776611328,30.930716728063388
0.02030658721923828,30.941611405913406
0.020282983779907227,30.977618359108728
0.020307540893554688,30.94015833878624
0.02030634880065918,15.470987347010466
0.02030491828918457,30.944154601825357
0.020335674285888672,46.346031256555975
0.020310401916503906,30.93579995614942
0.02031993865966797,30.9212808779328
0.020304441452026367,15.472440653009269
0.020399808883666992,15.400108263294044
0.020321130752563477,30.919466951350493
0.020308494567871094,30.938705408129337
0.02035689353942871,30.865147941211443
0.020306110382080078,15.471168995329675
0.0203244686126709,30.914389088935174
0.020376205444335938,30.835894957695132
0.02033686637878418,30.895543050498325
0.020349502563476562,30.876358218488807
0.020313024520874023,30.931805850590465
0.020314693450927734,15.464632341997376
0.02030777931213379,30.93979509332868
0.02029275894165039,30.962696226995053
0.020338773727416992,30.892645699232848
0.020349740982055664,30.875996469537764
0.020318031311035156,15.46209180159855
0.020317554473876953,30.92490936966905
0.02035379409790039,30.869848034021985
0.02029705047607422,30.956149587281597
0.020310163497924805,30.9361631078035
0.0203399658203125,15.44541756531588
0.02030777931213379,30.93979509332868
0.020309925079345703,30.936526267983666
0.020328521728515625,30.90822535495
0.020333290100097656,15.450488524602836
0.020322322845458984,30.917653237575458
0.020366668701171875,30.85033394203569
0.020342350006103516,30.887214630042156
0.020341157913208008,30.8890247742473
0.020295143127441406,30.959058863122703
0.02030348777770996,15.473167408403437
0.02028059959411621,30.98126008563602
0.02034163475036621,30.888300691105812
0.02030181884765625,30.948878789276314
0.020296812057495117,30.95651321685939
0.02029561996459961,15.479165746449127
0.020296573638916016,30.95687685498011
0.02030038833618164,30.95105967003097
0.020307064056396484,30.94088485528984
0.020294904708862305,30.959422561052325
0.020304203033447266,15.472622335457462
0.020268917083740234,30.999116929734594
0.020307540893554688,30.94015833878624
0.020286083221435547,30.972885394359317
0.020313262939453125,30.93144280122602
0.0203092098236084,15.468807899841849
0.02037954330444336,30.83084450577291
0.020311832427978516,30.933621225255965
0.020326614379882812,30.911125629450794
0.020292282104492188,15.481711901168207
0.020411014556884766,30.7833071681399
0.02036881446838379,30.84708399171815
0.020394086837768555,30.80885825955946
0.020377635955810547,30.833730275704422
0.020276546478271484,15.493726493100539
0.02036571502685547,30.851778584224498
0.02032947540283203,30.9067754217814
0.020328760147094727,30.907862858904085
0.020313024520874023,15.465902925295232
0.02031540870666504,30.92817574040837
0.020325899124145508,30.912213372719513
0.020296335220336914,30.957240501644055
0.020296573638916016,15.478438427490055
0.02029252052307129,30.96306001039156
0.020280122756958008,30.98198853369296
0.020277738571166992,30.985631287867946
0.020285844802856445,30.973249417223446
0.020283937454223633,15.488080954103088
0.020373106002807617,30.840586144860293
0.020365238189697266,30.852500956056765
0.02035379409790039,30.869848034021985
0.02027153968811035,15.497553229429323
0.020313739776611328,30.930716728063388
0.020294189453125,30.96051370611439
0.020296812057495117,30.95651321685939
0.020307064056396484,30.94088485528984
0.020298242568969727,15.477165783762976
0.020301342010498047,30.949605715378233
0.020270109176635742,30.997293859777894
0.020303964614868164,30.945608044344908
0.020335674285888672,15.448677085518657
0.02029871940612793,30.953604419413626
0.020304441452026367,30.944881306018537
0.02032780647277832,30.909312894106996
0.02033376693725586,30.900252405605336
0.020322561264038086,15.458645260177013
0.02031874656677246,30.92309501735983
0.020319223403930664,30.922369336045254
0.020321130752563477,30.919466951350493
0.020339012145996094,15.446141784266755
0.020490407943725586,15.332016142469175
0.02028822898864746,30.969609573587835
0.020286083221435547,30.972885394359317
0.02031230926513672,30.93289504981991
0.02029252052307129,15.48153000519578
0.0202939510345459,30.96087743822715
0.020340442657470703,30.89011096261407
0.020304203033447266,30.945244670914924
0.020308732986450195,30.938342196786337
0.02030205726623535,15.474257669515207
0.02030491828918457,30.944154601825357
0.0202944278717041,30.960149982547865
0.020293712615966797,30.96124117888645
0.020302295684814453,15.474075948660406
0.020299673080444336,30.95215022567277
0.020345449447631836,30.882509247840353
0.020306110382080078,30.94233799065935
0.02031397819519043,30.9303537042646
0.02029252052307129,15.48153000519578
0.020323514938354492,30.915839736570238
0.020308732986450195,30.938342196786337
0.020298242568969727,30.95433156752595
0.02032160758972168,30.918741440305705
0.02029585838317871,15.478983910301412
0.020360231399536133,30.86008790314012
0.020310640335083008,30.935436813021127
0.02033853530883789,30.893007838422346
0.020257234573364258,31.01699437020487
0.02034735679626465,15.439807170268544
0.020354270935058594,30.8691248496516
0.02030014991760254,30.951423180039423
0.020411968231201172,30.78186893106801
0.02025461196899414,31.02101050762126
0.020247697830200195,15.51580174662618
0.020275592803955078,30.988910499099934
0.02033519744873047,30.8980786787091
0.020291566848754883,30.96451522946406
0.020312786102294922,30.93216890847739
0.020289182662963867,15.48407693782804
0.02030181884765625,30.948878789276314
0.020289182662963867,30.96815387565608
0.02081465721130371,30.18635014449053
0.02031707763671875,30.92563517020814
0.020321130752563477,30.919466951350493
0.020285844802856445,15.486624708611723
0.020288467407226562,30.96924563627499
0.020262956619262695,31.008235497116765
0.020307302474975586,30.940521592773194
0.02033853530883789,15.446503919211173
0.020314931869506836,30.928901694279304
0.02031564712524414,30.927812776252278
0.020311355590820312,30.93434743478797
0.02032303810119629,30.916565111442342
0.02032637596130371,15.455744101017281
0.020313262939453125,30.93144280122602
0.020390987396240234,30.813541223305855
0.02034139633178711,30.88866272843312
0.020333290100097656,30.90097704920567
0.020315170288085938,15.46426935654197
0.020330190658569336,30.905688061175038
0.020308256149291992,30.939068628000527
0.02032303810119629,30.916565111442342
0.020306110382080078,30.94233799065935
0.02032327651977539,15.458101209875746
0.02030777931213379,30.93979509332868
0.020391464233398438,30.81282067468498
0.020380496978759766,30.829401823359966
0.02029728889465332,30.955785966246424
0.020247459411621094,15.51598444882752
0.020312786102294922,30.93216890847739
0.02026963233947754,30.99802306202826
0.020252227783203125,31.024662444251
0.02029252052307129,30.96306001039156
0.020290136337280273,15.483349157282685
0.020343303680419922,30.885766667422086
0.020299196243286133,30.95287730546337
0.02030348777770996,30.946334816806875
0.020335674285888672,30.897354171037314
0.0203249454498291,15.45683190808371
0.020337343215942383,30.89481866173265
0.02034306526184082,30.886128645349626
0.020369529724121094,30.846000827103992
0.02029132843017578,30.964879055605312
0.020271778106689453,30.994741922052746
0.020322561264038086,15.458645260177013
0.020375490188598633,30.83697741267311
0.020305395126342773,30.94342793176297
0.020308732986450195,30.938342196786337
0.0203707218170166,15.422097860889133
0.020273208618164062,30.9925548812736
0.020299434661865234,30.952513761298263
0.020294904708862305,30.959422561052325
0.020298242568969727,15.477165783762976
0.020313262939453125,30.93144280122602
0.02028203010559082,30.979074946977825
0.020300626754760742,15.47534808428046
0.02029132843017578,30.964879055605312
0.02030658721923828,15.470805702956703
0.020305871963500977,30.94270129582896
0.020308971405029297,30.93797899397122
0.020299434661865234,15.476256880649132
0.02031087875366211,15.46753683920916
0.020318269729614258,30.923820732735557
0.020313739776611328,15.465358364031694
0.020351886749267578,15.436370555191166
0.02031683921813965,30.925998083253614
0.020311832427978516,15.466810612627983
0.0203554630279541,15.433658518479547
0.020308256149291992,30.939068628000527
0.0203249454498291,15.45683190808371
0.020317554473876953,30.92490936966905
0.02033257484436035,15.451032039167321
0.020334959030151367,30.8984409452868
0.02033066749572754,15.452481598304601
0.020322561264038086,30.917290520354026
0.02030181884765625,15.474439394638157
0.020324230194091797,15.457375869040522
0.020301103591918945,30.949969191234857
0.020314931869506836,15.464450847139652
0.02031850814819336,30.9234578707899
0.020349979400634766,15.437817364531579
0.020312070846557617,15.466629066638047
0.02031731605529785,30.925272265680047
0.02030348777770996,15.473167408403437
0.02029585838317871,30.957967820602825
0.0203092098236084,15.468807899841849
0.020313262939453125,30.93144280122602
0.020318984985351562,15.461366086222524
0.020312070846557617,15.466629066638047
0.020313024520874023,30.931805850590465
0.0203094482421875,15.468626306961735
0.020337820053100586,30.894094306934768
0.020305395126342773,15.471713965881484
0.02030205726623535,15.474257669515207
0.020296812057495117,30.95651321685939
0.020270824432373047,15.498100060363534
0.02029275894165039,30.962696226995053
0.020296812057495117,15.478256608429694
0.020308732986450195,15.469171098393169
0.020310163497924805,30.9361631078035
0.020348787307739258,15.438721758101774
0.02030158042907715,30.94924224805882
0.020296096801757812,15.478802078425762
0.020297527313232422,15.477711176876788
0.020296096801757812,30.957604156851524
0.020318269729614258,15.461910366367778
0.020311832427978516,30.933621225255965
0.020311355590820312,15.467173717393985
0.020309925079345703,15.468263133991833
0.02030324935913086,30.946698215839458
0.020328521728515625,15.454112677475
0.02029728889465332,15.477892983123212
0.02031683921813965,30.925998083253614
0.02032470703125,15.4570132241487
0.02031707763671875,30.92563517020814
0.020301103591918945,15.474984595617428
0.020368099212646484,15.42408361620307
0.02028799057006836,30.96997351945445
0.02032780647277832,15.454656447053498
0.020385265350341797,15.411095218032658
0.020313262939453125,15.46572140061301
0.020308732986450195,15.469171098393169
0.02028179168701172,30.97943911534839
0.020277738571166992,15.492815643933973
0.020278215408325195,15.492451334253095
0.02030801773071289,30.939431856400205
0.020306825637817383,15.470624063168238
0.020300865173339844,30.950332675628985
0.020303010940551758,15.473530811703423
0.02028179168701172,15.489719557674196
0.02032303810119629,30.916565111442342
0.020320415496826172,15.460277640880305
0.020330190658569336,15.452844030587519
0.02034282684326172,46.32973594764293
0.02033090591430664,15.452300388538456
0.020332813262939453,30.901701726794126
0.02032780647277832,15.454656447053498
0.020315170288085938,15.46426935654197
0.02032303810119629,30.916565111442342
0.020313024520874023,15.465902925295232
0.020311832427978516,15.466810612627983
0.020320415496826172,30.92055528176061
0.02030158042907715,15.47462112402941
0.020348310470581055,30.87816709040103
0.020310640335083008,15.467718406510564
0.020314931869506836,15.464450847139652
0.020325422286987305,30.91293857742967
0.020313739776611328,15.465358364031694
0.020311594009399414,15.466992162879912
0.020316123962402344,30.92708687349736
0.020316600799560547,15.463180502408388
0.020314693450927734,30.929264683994752
0.02032780647277832,15.454656447053498
0.02032327651977539,15.458101209875746
0.020340681076049805,30.889748891337476
0.020384550094604492,15.411635964540269
0.020343780517578125,15.442521368510082
0.02035379409790039,15.434924017010992
0.0203402042388916,15.445236521189365
0.02037501335144043,30.837699091546316
0.02033376693725586,15.450126202802668
0.020374298095703125,15.419390836596945
0.0203094482421875,30.93725261392347
0.02035808563232422,15.431670297140446
0.020299911499023438,30.95178669858659
0.020292282104492188,15.481711901168207
0.020306110382080078,15.471168995329675
0.020358562469482422,30.862617714772888
0.0203096866607666,15.468444718345113
0.020303010940551758,15.473530811703423
0.020319461822509766,30.92200650816015
0.020399093627929688,15.400648239039603
0.020403385162353516,15.397408952443715
0.020261764526367188,31.010059854377964
0.02028679847717285,15.485896688552321
0.020257949829101562,15.507949620236186
0.020267009735107422,31.002034287749765
0.020287752151489258,15.485168736937567
0.02028656005859375,15.486078687150107
0.020329713821411133,30.906412959744536
0.020372629165649414,15.420653996327966
0.02030801773071289,15.469715928200102
0.020302534103393555,30.94778846414722
0.020323514938354492,15.457919868285119
0.020320892333984375,30.919829719641175
0.02028679847717285,15.485896688552321
0.020346403121948242,15.440530863171919
0.020296573638916016,30.95687685498011
0.020288467407226562,15.484622818137495
0.020293712615966797,15.480620589443225
0.020312070846557617,30.933258133276095
